"","fishID","Date","Island","Site","Species","Species.Code","Phase","Length.cm","Weight.g","Follow.sec","g.sec","g.frac","swim.frac","clean.frac","Bites","BR","FR","TDB","for.dur","for.bites","int.tot","int.scar","int.con","int.hetscar","int.dam","tot.BM","tot.BM.se","tot.DEN","tot.DEN.se","tot.L","tot.L.se","herb.BM","herb.BM.se","herb.DEN","herb.DEN.se","herb.L.s","herb.L.se","acan.BM","acan.BM.se","acan.DEN","acan.DEN.se","acan.L","acan.L.se","scar.BM","scar.BM.se","scar.DEN","scar.DEN.se","scar.L","scar.L.se","viride.BM","viride.BM.se","viride.DEN","viride.DEN.se","viride.L.n","viride.L","viride.L.se","vetula.BM","vetula.BM.se","vetula.DEN","vetula.DEN.se","vetula.L.n","vetula.L","vetula.L.se","aurofren.BM","aurofren.BM.se","aurofren.DEN","aurofren.DEN.se","aurofren.L.n","aurofren.L","aurofren.L.se","juvenile.BM","juvenile.BM.se","juvenile.DEN","juvenile.DEN.se","juvenile.L.n","juvenile.L","juvenile.L.se","intial.BM","intial.BM.se","intial.DEN","intial.DEN.se","intial.L.n","intial.L","intial.L.se","terminal.BM","terminal.BM.se","terminal.DEN","terminal.DEN.se","terminal.L.n","terminal.L","terminal.L.se","carn.BM","carn.BM.se","carn.DEN","carn.DEN.se","cover_AINV","cover_BC","cover_CCA","cover_CY","cover_LC","cover_MA","cover_OINV","cover_PEY","cover_TA","cover.se_AINV","cover.se_BC","cover.se_CCA","cover.se_CY","cover.se_LC","cover.se_MA","cover.se_OINV","cover.se_PEY","cover.se_TA","canopy_MA","canopy_TA","canopy.se_MA","canopy.se_TA","rugosity","rugosity.se","Spearfishing","Spear.binary","Diving","conspec.BM","conspec.BM.se","conspec.DEN","conspec.DEN.se","conspec.L","conspec.L.se"
"340","Oil Slick.MWW.3/14/17.11:15.6","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","t",35,658.2718155,120,37,0.308333334,0.691666667,0,38,1.02702702702703,1140,11970,7.4,7.6,1,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"341","Oil Slick.MWW.3/14/17.11:15.7","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","t",38,844.5461455,120,78,0.65,0.35,0,68,0.871794871794872,2040,21420,19.5,17,2,0,0,0,2,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"342","Oil Slick.MWW.3/14/17.11:15.8","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","i",27,299.8549978,120,68,0.566666666,0.433333334,0,73,1.07352941176471,2190,22995,17,18.25,1,1,1,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"343","Oil Slick.MWW.3/14/17.11:15.9","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","t",36,743.085332,120,20,0.166666667,0.833333334,0,12,0.6,360,3780,20,12,0,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"344","Oil Slick.MWW.3/14/17.8:40.1","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","i",23,184.4651926,120,50,0.416666667,0.583333333,0,42,0.84,1260,13230,16.6666666666667,14,1,1,1,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"345","Oil Slick.MWW.3/14/17.8:40.10","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","t",30,426.9015196,120,19,0.158333333,0.841666666,0,11,0.578947368421053,330,3465,6.33333333333333,3.66666666666667,1,1,1,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"346","Oil Slick.MWW.3/14/17.8:40.11","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","t",34,624.5611905,120,66,0.55,0.449999999,0,20,0.303030303030303,600,6300,16.5,5,3,1,1,0,2,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"347","Oil Slick.MWW.3/14/17.8:40.12","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","t",36,716.9282004,120,20,0.166666667,0.833333333,0,16,0.8,480,5040,6.66666666666667,5.33333333333333,1,1,1,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"348","Oil Slick.MWW.3/14/17.8:40.13","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","i",24,209.8549167,120,17,0.141666667,0.35,0.508333333,11,0.647058823529412,330,3465,4.25,2.75,1,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"349","Oil Slick.MWW.3/14/17.8:40.14","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","i",26,267.4535278,120,46,0.383333334,0.616666667,0,40,0.869565217391304,1200,12600,15.3333333333333,13.3333333333333,3,1,1,0,2,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"350","Oil Slick.MWW.3/14/17.8:40.15","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","i",26,276.3109298,120,94,0.783333333,0.216666666,0,15,0.159574468085106,450,4725,31.3333333333333,5,1,0,0,0,1,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"351","Oil Slick.MWW.3/14/17.8:40.16","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","i",26,276.3109298,120,66,0.55,0.408333334,0.041666667,21,0.318181818181818,630,6615,16.5,5.25,1,0,0,0,1,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"352","Oil Slick.MWW.3/14/17.8:40.17","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","t",39,913.7025684,120,68,0.566666667,0.375,0.058333333,45,0.661764705882353,1350,14175,34,22.5,1,1,1,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"353","Oil Slick.MWW.3/14/17.8:40.18","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","t",42,1187.290326,120,102,0.85,0.15,0,21,0.205882352941176,630,6615,34,7,0,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"354","Oil Slick.MWW.3/14/17.8:40.19","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","t",38,844.5461455,120,39,0.325,0.616666666,0.058333333,25,0.641025641025641,750,7875,19.5,12.5,0,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
"355","Oil Slick.MWW.3/14/17.8:40.2","3/14/17","Bonaire","Oil Slick","Sparisoma viride","stop","i",25,245.2543464,120,117,0.975,0.025,0,21,0.179487179487179,630,6615,117,21,0,0,0,0,0,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,20.8714285714286,2.05421464506806
"356","Oil Slick.MWW.3/14/17.8:40.20","3/14/17","Bonaire","Oil Slick","Scarus vetula","qup","i",26,267.4535278,120,90,0.75,0.25,0,59,0.655555555555556,1770,18585,30,19.6666666666667,1,0,0,0,1,7420.5067518994,698.206078408515,66.3095238095238,12.6038767746502,16.0692211763772,0.848210896023627,3742.48431771548,334.779885044259,18.9285714285714,1.98134725917777,18.9821884464742,0.656329997743847,212.165730395238,55.3883129162679,1.78571428571429,0.382684554007657,14.0595238095238,0.477231006019701,3530.31858732024,363.953918325772,17.1428571428571,1.8621219375635,19.4358374848765,0.690833375229716,983.022497094048,308.604969755687,3.45238095238095,0.423693581429814,7,20.8714285714286,2.05421464506806,1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,7,25.1690476190476,1.60930013943189,408.060131526191,78.6589236532213,3.0952380952381,0.673435029701474,7,17.5714285714286,0.917998414179117,25.0561228333333,12.6791019907663,1.07142857142857,0.434700442464417,5,9.6,0.678232998312527,1372.00924191786,148.612955115218,10.2380952380952,1.51834337061183,7,17.1952928024357,0.581970675975432,2119.58933475,278.055809684551,5.5952380952381,0.786675698476151,7,25.6137703566275,0.284697514940458,1020.39238374798,205.624139525071,8.80952380952381,1.72379417690266,NA,NA,9.8,NA,46.7,9.02,NA,NA,25.6,NA,NA,1.91,NA,7.64,2.41,NA,NA,4.1,13.75,1.38,3.75,0.24,1.68,0.07,"None","No","High",1329.60540112738,176.097403222084,3.92857142857143,0.595238095238095,25.1690476190476,1.60930013943189
