"","site","island","species","species_code","n","length_mean","length_se","g_frac_mean","g_frac_median","g_frac_se","br_mean","br_median","br_se","fr_mean","fr_median","fr_se","for_dur_mean","for_dur_median","for_dur_se","for_bites_mean","for_bites_median","for_bites_se","int_tot_mean","int_tot_median","int_tot_se","int_scar_mean","int_scar_median","int_scar_se","int_con_mean","int_con_median","int_con_se","int_hetscar_mean","int_hetscar_median","int_hetscar_se","int_dam_mean","int_dam_median","int_dam_se","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","carn30_bm","carn30_bm_se","carn30_den","carn30_den_se","carn30_l","carn30_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spear_daily","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se"
"25","Rendezvous","Antigua","Sparisoma viride","stop",21,20.1428571428571,0.889852085851282,0.171031745761905,0.158333333,0.0410857079803079,0.360040032668835,0.266666666666667,0.0697646161867453,3.52380952380952,3,0.619596825974254,10.3136904761905,5.86666666666667,2.60471217588477,2.95952380952381,2.5,0.361103012542812,0.761904761904762,0,0.217176271447455,0.428571428571429,0,0.176896910676254,0.333333333333333,0,0.143648601228556,0,0,0,0.238095238095238,0,0.0952380952380952,4801.83976414833,1236.85086109185,186.333333333333,22.411244697448,7.44113026219523,0.468941903264318,2187.4520877975,637.65245953165,26,6.87891302782965,14.4086518744413,0.803518990366528,1842.57585167583,616.579918986415,21.6666666666667,6.54577896221849,14.12907239819,0.874805655764258,344.876236121667,69.6763833891246,4.33333333333333,0.889756521002609,14.6914285714286,0.880463699723397,120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875,0,0,0,0,NA,NA,48.4001205666667,48.4001205666667,0.333333333333333,0.333333333333333,20.5,NA,4.89426366166667,1.61646327038251,1.16666666666667,0.372677996249965,5.75,0.520416499866533,291.743601543333,69.4476886452211,2.83333333333333,0.67700320038633,17.28,0.907413907762053,26.2197631833333,26.2197631833333,0.166666666666667,0.372677996249965,21,NA,1350.50154130067,469.645266283431,14,1.56790731018556,15.2490384615385,2.62562967933746,143.844675983333,143.844675983333,0.166666666666667,0.166666666666667,50,NA,0,0,6.85714285714286,1.42642696187047,23.7222222222222,4.37896205075761,16.1023611111111,1.71125683677809,63.3761904761905,4.82696925090226,3.14763756613757,0.0689257516844168,1.2558,0.0474293158289259,381.983788580247,199.485277941547,2,"Yes","Low",120.897311288833,50.4026981227207,2.33333333333333,0.716860438920219,11.125,0.875
"26","Snapper Point","Antigua","Scarus vetula","qup",9,25.8888888888889,1.36874277719499,0.0490740736666667,0.016666666,0.0231759091639971,0.692934782608696,0.8125,0.24379239138808,3.33333333333333,1,1.52069063257455,3.32,4,0.472816619373257,4.13,5,0.675730057871567,0.444444444444444,0,0.242161052418926,0,0,0,0,0,0,0,0,0,0.222222222222222,0,0.146986183948033,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432
"27","Snapper Point","Antigua","Sparisoma aurofrenatum","rbp",17,19,0.568796458994521,0.201960783823529,0.199999999,0.0253501764018917,0.575225578764717,0.545454545454545,0.0619468502845096,5.64705882352941,6,0.473109057121924,6.54705882352941,5.5,0.937987602275371,2.97549019607843,2.66666666666667,0.285065773452647,0.705882352941177,1,0.166378066161541,0.411764705882353,0,0.123038239196188,0.411764705882353,0,0.123038239196188,0,0,0,0.235294117647059,0,0.106045625748941,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591
"28","Snapper Point","Antigua","Sparisoma viride","stop",14,25.3571428571429,0.816095925041721,0.0599206347857143,0.031944444,0.0208861038521343,0.518313094468557,0.59453781512605,0.112951340991825,2.13095238095238,1.16666666666667,0.757578433466565,4.2,2.79166666666667,1.09664189997926,2,2,0.215932823181155,0.357142857142857,0,0.169262876931312,0.214285714285714,0,0.113803929545099,0.214285714285714,0,0.113803929545099,0,0,0,0.142857142857143,0,0.0970523172123939,7512.43714615717,1245.68758965898,163.5,15.3690706724035,9.31938248728571,0.817215094325201,4381.658191578,1021.3036621259,36.6666666666667,2.92261298612503,16.0235413073828,0.931853227863085,1572.71589251333,109.744192437432,19.1666666666667,1.86338998124982,15.369825428195,0.192476807222402,2808.94229906467,1008.09785758488,17.5,2.32737334062816,16.462704248366,1.67410778868107,1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715,434.500691673333,235.648680539921,1.66666666666667,0.456435464587638,20.3,2.65329983228432,497.636795408167,111.573599896403,5.5,1.22474487139159,15.5433333333333,1.80528237249591,15.229155593,5.72679747101446,4.5,1.00692049779955,5.14936507936508,0.369212490906894,1683.18949480833,640.45319764323,9,2.30337916018088,20.0971428571429,1.0952438923242,1110.52364866333,467.643412905132,4,1.30170827931778,22.7527777777778,0.868698650671803,1580.63520199833,392.283301738452,8.5,1.92570333471522,20.8813186813187,0.982353525567183,424.757236366667,424.757236366667,0.333333333333333,0.333333333333333,39,NA,2.25,1.10867789130417,7.55555555555556,2.66164650919646,18.0694444444444,2.72688329227929,17.2980324074074,2.94919571366069,43.7013888888889,5.79426261876932,5.74449404761905,1.18492887543947,1.3735,0.0300846029279652,312.565835583848,251.042368344907,2,"Yes","Med",1200.74655401467,413.32618739796,3.83333333333333,1.04083299973307,22.3928571428571,2.63439765798715
"29","Turtle Bay","Antigua","Scarus vetula","qup",3,25.3333333333333,0.666666666666667,0.138888888666667,0.149999999,0.0388888887380952,1.0787037037037,1.125,0.068198703067853,9,8.5,2.75378527364305,3.86666666666667,4,0.133333333333333,4.18888888888889,4.5,0.397367883161059,0.666666666666667,1,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,6455.55491754933,1254.75460904775,183,13.2486896626715,8.59801604713385,0.7334324365836,1977.8219393565,353.101304755605,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1360.06718410833,296.515642455183,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,617.754755248167,74.2773405492422,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,27.6668021558333,15.696698379056,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,336.701510093167,92.58775542051,5.5,1.04083299973307,13.0027777777778,1.88951378552235,23.6759770398333,12.5858326009116,6.5,1.73605555466664,5.18040293040293,0.564347801219415,396.186483501667,26.1837933942634,5.5,0.5,15.465,0.694954035250614,171.672531523333,60.3643228071132,1.66666666666667,0.510310363079829,17.375,0.898494110535326,2086.96655008,557.43802204296,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",0,0,0,0,NA,NA
"30","Turtle Bay","Antigua","Sparisoma aurofrenatum","rbp",24,18.6666666666667,0.579438342078371,0.295833332916667,0.2875,0.02991618055312,0.506504788863929,0.460606060606061,0.0384874723537433,8.125,7,0.744089025762959,7.8156746031746,6.08333333333333,1.22682815332312,3.54368386243386,2.8,0.529008226390295,0.291666666666667,0,0.127392561534414,0.166666666666667,0,0.0982946374365981,0.166666666666667,0,0.0982946374365981,0,0,0,0.0416666666666667,0,0.0416666666666667,6455.55491754933,1254.75460904775,183,13.2486896626715,8.59801604713385,0.7334324365836,1977.8219393565,353.101304755605,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1360.06718410833,296.515642455183,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,617.754755248167,74.2773405492422,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,27.6668021558333,15.696698379056,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,336.701510093167,92.58775542051,5.5,1.04083299973307,13.0027777777778,1.88951378552235,23.6759770398333,12.5858326009116,6.5,1.73605555466664,5.18040293040293,0.564347801219415,396.186483501667,26.1837933942634,5.5,0.5,15.465,0.694954035250614,171.672531523333,60.3643228071132,1.66666666666667,0.510310363079829,17.375,0.898494110535326,2086.96655008,557.43802204296,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",336.701510093167,92.58775542051,5.5,1.04083299973307,13.0027777777778,1.88951378552235
"31","Turtle Bay","Antigua","Sparisoma viride","stop",12,21.75,1.32645003560997,0.218749999833333,0.2083333325,0.0590337193009144,0.381651160542135,0.411231884057971,0.0722526510246416,6.04166666666667,6.5,1.41616524102909,8.68783068783069,6.8,1.8553125024689,4.0042328042328,3,0.682694396148054,0.333333333333333,0,0.188025358272589,0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0833333333333333,0,0,0,0.0833333333333333,0,0.0833333333333333,6455.55491754933,1254.75460904775,183,13.2486896626715,8.59801604713385,0.7334324365836,1977.8219393565,353.101304755605,27.5,3.9352396510392,13.5065151515152,0.726178998360199,1360.06718410833,296.515642455183,13.6666666666667,2.6167197446846,16.1560990338164,0.336082354159068,617.754755248167,74.2773405492422,13.8333333333333,1.61589328580544,11.2048484848485,1.16369902944022,27.6668021558333,15.696698379056,2.83333333333333,1.16666666666667,6.36875,1.61971496335003,0,0,0,0,NA,NA,336.701510093167,92.58775542051,5.5,1.04083299973307,13.0027777777778,1.88951378552235,23.6759770398333,12.5858326009116,6.5,1.73605555466664,5.18040293040293,0.564347801219415,396.186483501667,26.1837933942634,5.5,0.5,15.465,0.694954035250614,171.672531523333,60.3643228071132,1.66666666666667,0.510310363079829,17.375,0.898494110535326,2086.96655008,557.43802204296,19.5,6.13844895356763,18.1152490561442,0.463337035898827,0,0,0,0,NA,NA,0,0,6.82222222222222,1.24206120999841,12.0825396825397,2.82482783641173,18.9786904761905,1.65954362647866,70.3206349206349,3.99439453543482,3.0162380952381,0.213875197385506,1.3192,0.0772886796368006,229.310780801209,212.103777928949,3,"Yes","Low",27.6668021558333,15.696698379056,2.83333333333333,1.16666666666667,6.36875,1.61971496335003
"32","Windward","Antigua","Scarus vetula","qup",7,19.2857142857143,1.67209998724566,0.286263736142857,0.153846154,0.107955524011108,0.683467471982749,0.658227848101266,0.163249885815198,12.6813186813187,6.5,5.09308058750189,9.27777777777778,11.5833333333333,2.35085484845801,6.62777777777778,5.5,2.16832049213527,0.428571428571429,0,0.29738085706659,0.285714285714286,0,0.285714285714286,0.285714285714286,0,0.285714285714286,0,0,0,0.142857142857143,0,0.142857142857143,4878.92757807167,655.866973035501,192.833333333333,26.6048763283058,7.86886755798308,0.6530217957884,1982.276364536,403.544025473003,22.5,3.70809924354783,15.3771672771673,0.432239881866544,1578.12486520933,352.551787391351,16.6666666666667,2.77638854149295,15.6826272175537,0.289282073209765,404.151499326667,87.726575036624,5.83333333333333,1.26381257400859,14.9488888888889,1.34499345998685,14.8490380216667,13.4593669215793,0.833333333333333,0.456435464587638,8.22222222222222,3.90789008779311,0,0,0,0,NA,NA,136.429901696667,47.5149209671658,1.66666666666667,0.52704627669473,16.8125,0.862258420273953,1.12427433166667,0.70754458925826,0.666666666666667,0.768295371441074,4.33333333333333,0.666666666666667,239.267538496667,70.9663039570417,3.33333333333333,0.456435464587638,15.29,1.21720992437624,111.009000293333,55.1062952727272,1,0.456435464587638,17.8333333333333,1.34370962471642,1278.36603677467,202.952888661171,16.1666666666667,7.31531878245158,17.7720570279394,2.41657952890003,0,0,0,0,NA,NA,0.527777777777778,0.527777777777778,4.73611111111111,1.09728082356401,14.5952380952381,3.2357629679176,18.4034722222222,2.24025592828775,73.2728174603175,5.1618187170174,3.38479662698413,0.231802871142698,1.20475,0.0370368622681062,268.603058862434,248.013585389306,3,"Yes","Med",0,0,0,0,NA,NA
"33","Windward","Antigua","Sparisoma aurofrenatum","rbp",17,17.4705882352941,0.429754094005955,0.285504201117647,0.258333333,0.0506210014183412,0.509424351880916,0.46875,0.0634987739259107,6.60504201680672,6.5,0.729412248770315,11.6088235294118,6.25,3.08573042672817,3.96862745098039,3,0.70590830902714,0.411764705882353,0,0.211069119035402,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0,0,0.294117647058824,0,0.187175324431733,4878.92757807167,655.866973035501,192.833333333333,26.6048763283058,7.86886755798308,0.6530217957884,1982.276364536,403.544025473003,22.5,3.70809924354783,15.3771672771673,0.432239881866544,1578.12486520933,352.551787391351,16.6666666666667,2.77638854149295,15.6826272175537,0.289282073209765,404.151499326667,87.726575036624,5.83333333333333,1.26381257400859,14.9488888888889,1.34499345998685,14.8490380216667,13.4593669215793,0.833333333333333,0.456435464587638,8.22222222222222,3.90789008779311,0,0,0,0,NA,NA,136.429901696667,47.5149209671658,1.66666666666667,0.52704627669473,16.8125,0.862258420273953,1.12427433166667,0.70754458925826,0.666666666666667,0.768295371441074,4.33333333333333,0.666666666666667,239.267538496667,70.9663039570417,3.33333333333333,0.456435464587638,15.29,1.21720992437624,111.009000293333,55.1062952727272,1,0.456435464587638,17.8333333333333,1.34370962471642,1278.36603677467,202.952888661171,16.1666666666667,7.31531878245158,17.7720570279394,2.41657952890003,0,0,0,0,NA,NA,0.527777777777778,0.527777777777778,4.73611111111111,1.09728082356401,14.5952380952381,3.2357629679176,18.4034722222222,2.24025592828775,73.2728174603175,5.1618187170174,3.38479662698413,0.231802871142698,1.20475,0.0370368622681062,268.603058862434,248.013585389306,3,"Yes","Med",136.429901696667,47.5149209671658,1.66666666666667,0.52704627669473,16.8125,0.862258420273953
"34","Windward","Antigua","Sparisoma viride","stop",12,21.1666666666667,1.585126576216,0.1716423945,0.183333333,0.0353291196161096,0.472215824342371,0.482558139534884,0.0970932754284354,4.00687702265372,3,0.96894418027001,12.2045454545455,9,3.24139465504655,3.51515151515152,3.33333333333333,0.531618138439468,0.166666666666667,0,0.112366643743874,0.166666666666667,0,0.112366643743874,0.166666666666667,0,0.112366643743874,0,0,0,0,0,0,4878.92757807167,655.866973035501,192.833333333333,26.6048763283058,7.86886755798308,0.6530217957884,1982.276364536,403.544025473003,22.5,3.70809924354783,15.3771672771673,0.432239881866544,1578.12486520933,352.551787391351,16.6666666666667,2.77638854149295,15.6826272175537,0.289282073209765,404.151499326667,87.726575036624,5.83333333333333,1.26381257400859,14.9488888888889,1.34499345998685,14.8490380216667,13.4593669215793,0.833333333333333,0.456435464587638,8.22222222222222,3.90789008779311,0,0,0,0,NA,NA,136.429901696667,47.5149209671658,1.66666666666667,0.52704627669473,16.8125,0.862258420273953,1.12427433166667,0.70754458925826,0.666666666666667,0.768295371441074,4.33333333333333,0.666666666666667,239.267538496667,70.9663039570417,3.33333333333333,0.456435464587638,15.29,1.21720992437624,111.009000293333,55.1062952727272,1,0.456435464587638,17.8333333333333,1.34370962471642,1278.36603677467,202.952888661171,16.1666666666667,7.31531878245158,17.7720570279394,2.41657952890003,0,0,0,0,NA,NA,0.527777777777778,0.527777777777778,4.73611111111111,1.09728082356401,14.5952380952381,3.2357629679176,18.4034722222222,2.24025592828775,73.2728174603175,5.1618187170174,3.38479662698413,0.231802871142698,1.20475,0.0370368622681062,268.603058862434,248.013585389306,3,"Yes","Med",14.8490380216667,13.4593669215793,0.833333333333333,0.456435464587638,8.22222222222222,3.90789008779311
