"","id","date","island","site","species","species_code","phase","length_cm","weight_g","follow_sec","g_sec","g_frac","clean_frac","bites","br","fr","tdb","for_dur","for_bites","int_tot","int_scar","int_con","int_hetscar","int_dam","tot_bm","tot_bm_se","tot_den","tot_den_se","tot_l","tot_l_se","herb_bm","herb_bm_se","herb_den","herb_den_se","herb_l","herb_l_se","acan_bm","acan_bm_se","acan_den","acan_den_se","acan_l","acan_l_se","scar_bm","scar_bm_se","scar_den","scar_den_se","scar_l","scar_l_se","vir_bm","vir_bm_se","vir_den","vir_den_se","vir_l","vir_l_se","vet_bm","vet_bm_se","vet_den","vet_den_se","vet_l","vet_l_se","aur_bm","aur_bm_se","aur_den","aur_den_se","aur_l","aur_l_se","juv_bm","juv_bm_se","juv_den","juv_den_se","juv_l","juv_l_se","init_bm","init_bm_se","init_den","init_den_se","init_l","init_l_se","term_bm","term_bm_se","term_den","term_den_se","term_l","term_l_se","carn_bm","carn_bm_se","carn_den","carn_den_se","carn_l","carn_l_se","carn30_bm","carn30_bm_se","carn30_den","carn30_den_se","carn30_l","carn30_l_se","cca_cover","cca_cover_se","lc_cover","lc_cover_se","ma_cover","ma_cover_se","ma_canopy","ma_canopy_se","ta_cover","ta_cover_se","ta_canopy","ta_canopy_se","rugosity","rugosity_se","ma_ind","ta_ind","spear_daily","spear_binary","diving","consp_bm","consp_bm_se","consp_den","consp_den_se","consp_l","consp_l_se"
"466","Pallaster Mid_JGM_8/13/17_14:10_12","8/13/17","Barbuda","Pallaster Mid","Scarus vetula","qup","i",15,50.51677314,120,76,0.633333333,0,55,0.723684210526316,27.5,17325,25.3333333333333,18.3333333333333,1,0,0,0,1,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828
"467","Pallaster Mid_JGM_8/13/17_14:10_13","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",18,90.34570307,120,66,0.55,0,25,0.378787878787879,12.5,7875,22,8.33333333333333,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"468","Pallaster Mid_JGM_8/13/17_14:10_14","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",21,144.3529762,120,57,0.474999999,0,29,0.508771929824561,14.5,9135,14.25,7.25,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"469","Pallaster Mid_JGM_8/13/17_14:10_15","8/13/17","Barbuda","Pallaster Mid","Sparisoma aurofrenatum","rbp","t",20,133.0821443,120,76,0.633333333,0,22,0.289473684210526,11,6930,25.3333333333333,7.33333333333333,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"470","Pallaster Mid_JGM_8/13/17_14:10_16","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",22,166.2815393,120,43,0.358333333,0,17,0.395348837209302,8.5,5355,21.5,8.5,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"471","Pallaster Mid_JGM_8/13/17_14:10_17","8/13/17","Barbuda","Pallaster Mid","Sparisoma aurofrenatum","rbp","i",17,76.22373542,120,77,0.641666666,0,35,0.454545454545455,17.5,11025,25.6666666666667,11.6666666666667,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"472","Pallaster Mid_JGM_8/13/17_14:10_18","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",23,190.3407201,120,115,0.958333334,0,39,0.339130434782609,19.5,12285,57.5,19.5,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"473","Pallaster Mid_JGM_8/13/17_14:10_19","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",20,124.4544051,120,1,0.008333333,0,1,1,0.5,315,1,1,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"474","Pallaster Mid_JGM_8/13/17_14:10_2","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","i",18,90.34570307,120,83,0.691666667,0,25,0.301204819277108,12.5,7875,27.6666666666667,8.33333333333333,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"475","Pallaster Mid_JGM_8/13/17_14:10_20","8/13/17","Barbuda","Pallaster Mid","Sparisoma aurofrenatum","rbp","t",22,184.5267983,120,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"476","Pallaster Mid_JGM_8/13/17_14:10_21","8/13/17","Barbuda","Pallaster Mid","Sparisoma aurofrenatum","rbp","t",18,92.72840271,120,32,0.266666666,0,19,0.59375,9.5,5985,8,4.75,1,1,1,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"477","Pallaster Mid_JGM_8/13/17_14:10_22","8/13/17","Barbuda","Pallaster Mid","Scarus vetula","qup","i",15,50.51677314,120,31,0.258333333,0,30,0.967741935483871,15,9450,7.75,7.5,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828
"478","Pallaster Mid_JGM_8/13/17_14:10_23","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","t",24,216.6313276,120,72,0.6,0,19,0.263888888888889,9.5,5985,24,6.33333333333333,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"479","Pallaster Mid_JGM_8/13/17_14:10_24","8/13/17","Barbuda","Pallaster Mid","Sparisoma aurofrenatum","rbp","i",22,184.5267983,120,34,0.283333334,0.358333333,16,0.470588235294118,8,5040,11.3333333333333,5.33333333333333,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109
"480","Pallaster Mid_JGM_8/13/17_14:10_25","8/13/17","Barbuda","Pallaster Mid","Sparisoma viride","stop","t",23,190.3407201,120,48,0.4,0,19,0.395833333333333,9.5,5985,12,4.75,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402
"481","Pallaster Mid_JGM_8/13/17_14:10_26","8/13/17","Barbuda","Pallaster Mid","Scarus vetula","qup","i",17,73.81409818,120,39,0.325,0,49,1.25641025641026,24.5,15435,9.75,12.25,0,0,0,0,0,2954.18823644733,267.765127892749,89.5,7.83776470401833,8.93217276284319,0.610994993613432,2354.00075935983,276.120899137908,68.1666666666667,7.67571929311297,9.05947817006395,0.809857013445952,941.433701439,152.38994793779,14.8333333333333,2.19532331205325,12.8683982683983,0.49054307438192,1412.56705792083,147.834236820778,53.3333333333333,7.0267346612776,7.99181207320335,0.722800696888613,469.0679813255,69.606019323649,10.8333333333333,1.72803677944398,9.0827694235589,0.875727889457402,368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828,387.159718680333,89.3071327762969,9.5,2.49443825784929,10.0866666666667,0.625108879405109,80.1765380923333,18.8394446900709,37.1666666666667,6.7113088639003,4.61416655029558,0.306903647527825,811.8232233435,180.526628684791,12.3333333333333,2.16345916429119,14.3254796411318,1.02352792563304,466.030240668333,112.817447819723,3.66666666666667,0.97182531580755,18.9333333333333,0.77746025264604,327.015129410667,160.705417494545,4.33333333333333,2.288255036291,16.0625,2.31351329151142,0,0,0,0,NA,NA,1.4,0.678232998312527,10.4888888888889,1.83504970161775,16.5111111111111,3.07771760871792,16.2402777777778,2.51280647353846,21.4888888888889,2.57782567005319,3.38392857142857,0.359462539454882,1.6538,0.12220777389348,268.145030864198,72.7168650793651,1,"No","Low",368.268286836667,138.058270602758,4.16666666666667,1.11803398874989,15.14,0.807836617144828
