Date,Site,Surveyor,Transect,Meter,Point,Raw Code,Code,Category,Height,Notes
8/8/17,Rendezvous,JGM,3,2,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,2,10,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,3,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,3,2,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,3,3,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,3,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,3,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,3,6,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,3,7,MA,MA,macroalgae,15,
8/8/17,Rendezvous,JGM,3,3,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,3,9,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,3,3,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,4,1,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,3,4,2,TA,TA,turf algae,8,
8/8/17,Rendezvous,JGM,3,4,3,MA,MA,macroalgae,14,
8/8/17,Rendezvous,JGM,3,4,4,TA,TA,turf algae,5,
8/8/17,Rendezvous,JGM,3,4,5,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,3,4,6,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,3,4,7,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,4,8,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,3,4,9,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,4,10,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,5,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,5,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,5,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,5,4,TA,TA,turf algae,12,
8/8/17,Rendezvous,JGM,3,5,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,5,6,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,5,7,MA,MA,macroalgae,14,
8/8/17,Rendezvous,JGM,3,5,8,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,5,9,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,5,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,6,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,6,2,TA,TA,turf algae,10,
8/8/17,Rendezvous,JGM,3,6,3,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,6,4,MA,MA,macroalgae,6,
8/8/17,Rendezvous,JGM,3,6,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,6,6,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,6,7,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,6,8,MA,MA,macroalgae,18,
8/8/17,Rendezvous,JGM,3,6,9,TA,TA,turf algae,10,
8/8/17,Rendezvous,JGM,3,6,10,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,3,7,1,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,3,7,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,7,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,7,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,7,5,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,7,6,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,7,7,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,3,7,8,MA,MA,macroalgae,13,
8/8/17,Rendezvous,JGM,3,7,9,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,7,10,MA,MA,macroalgae,24,
8/8/17,Rendezvous,JGM,3,8,1,TA,TA,turf algae,8,
8/8/17,Rendezvous,JGM,3,8,2,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,3,8,3,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,3,8,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,8,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,3,8,6,MA,MA,macroalgae,19,
8/8/17,Rendezvous,JGM,3,8,7,MA,MA,macroalgae,15,
8/8/17,Rendezvous,JGM,3,8,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,8,9,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,8,10,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,9,1,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/8/17,Rendezvous,JGM,3,9,2,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,3,9,3,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,9,4,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,9,5,LC,LC,coral,,
8/8/17,Rendezvous,JGM,3,9,6,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,3,9,7,MA,MA,macroalgae,22,
8/8/17,Rendezvous,JGM,3,9,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,9,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,9,10,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,10,1,MA,MA,macroalgae,32,
8/8/17,Rendezvous,JGM,3,10,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,10,3,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,10,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,10,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,10,6,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,10,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,3,10,8,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,3,10,9,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,3,10,10,MA,MA,macroalgae,14,
8/8/17,Rendezvous,JGM,4,1,1,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,1,2,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,4,1,3,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,4,1,4,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,1,5,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,1,6,TA,TA,turf algae,5,
8/8/17,Rendezvous,JGM,4,1,7,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,1,8,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,1,9,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,1,10,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,2,1,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,4,2,2,MA,MA,macroalgae,16,
8/8/17,Rendezvous,JGM,4,2,3,MA,MA,macroalgae,22,
8/8/17,Rendezvous,JGM,4,2,4,MA,MA,macroalgae,24,
8/8/17,Rendezvous,JGM,4,2,5,MA,MA,macroalgae,6,
8/8/17,Rendezvous,JGM,4,2,6,MA,MA,macroalgae,20,
8/8/17,Rendezvous,JGM,4,2,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,2,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,2,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,2,10,FC,LC,coral,,
8/8/17,Rendezvous,JGM,4,3,1,TA,TA,turf algae,5,
8/8/17,Rendezvous,JGM,4,3,2,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,4,3,3,TA,TA,turf algae,5,
8/8/17,Rendezvous,JGM,4,3,4,MA,MA,macroalgae,10,
8/8/17,Rendezvous,JGM,4,3,5,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,4,3,6,TA,TA,turf algae,10,
8/8/17,Rendezvous,JGM,4,3,7,MA,MA,macroalgae,22,
8/8/17,Rendezvous,JGM,4,3,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,3,9,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,3,10,TA,TA,turf algae,5,
8/8/17,Rendezvous,JGM,4,4,1,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,4,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,4,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,4,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,4,5,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,4,6,MA,MA,macroalgae,8,
8/8/17,Rendezvous,JGM,4,4,7,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,4,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,4,9,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,4,10,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,5,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,5,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,5,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,5,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,5,5,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,5,6,FC,LC,coral,,
8/8/17,Rendezvous,JGM,4,5,7,MA,MA,macroalgae,10,
8/8/17,Rendezvous,JGM,4,5,8,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,5,9,CYAN,CY,cyanobacteria,,
8/8/17,Rendezvous,JGM,4,5,10,MA,MA,macroalgae,11,
8/8/17,Rendezvous,JGM,4,6,1,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,4,6,2,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,6,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,6,4,MA,MA,macroalgae,6,
8/8/17,Rendezvous,JGM,4,6,5,MA,MA,macroalgae,2,
8/8/17,Rendezvous,JGM,4,6,6,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,4,6,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,6,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,6,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,6,10,MA,MA,macroalgae,24,
8/8/17,Rendezvous,JGM,4,7,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,7,2,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,7,3,MA,MA,macroalgae,18,
8/8/17,Rendezvous,JGM,4,7,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,7,5,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,7,6,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,7,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,7,8,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,7,9,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,7,10,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,4,8,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,8,2,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,8,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,8,4,MA,MA,macroalgae,28,
8/8/17,Rendezvous,JGM,4,8,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,8,6,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,8,7,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,4,8,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,8,9,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,8,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,9,1,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,4,9,2,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,4,9,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,9,4,MA,MA,macroalgae,10,
8/8/17,Rendezvous,JGM,4,9,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,9,6,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,9,7,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,9,8,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,9,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,9,10,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,4,10,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,10,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,4,10,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,4,10,4,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,10,5,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,4,10,6,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,4,10,7,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,10,8,LC,LC,coral,,
8/8/17,Rendezvous,JGM,4,10,9,AINV,AINV,aggressive invert,,ZOOANTHID
8/8/17,Rendezvous,JGM,4,10,10,LC,LC,coral,,
8/8/17,Rendezvous,JGM,5,1,1,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,1,2,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,1,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,1,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,1,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,1,6,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,1,7,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,1,8,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,1,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,1,10,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,2,1,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,2,2,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,2,3,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,2,4,SAND,sand,sand,,
8/8/17,Rendezvous,JGM,5,2,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,2,6,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,2,7,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,2,8,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,2,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,2,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,3,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,3,2,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,3,3,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,3,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,3,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,3,6,LC,LC,coral,,
8/8/17,Rendezvous,JGM,5,3,7,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,5,3,8,MA,MA,macroalgae,4,
8/8/17,Rendezvous,JGM,5,3,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,3,10,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,4,1,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,5,4,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,4,3,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,5,4,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,4,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,4,6,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,5,4,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,4,8,TA,TA,turf algae,14,
8/8/17,Rendezvous,JGM,5,4,9,MA,MA,macroalgae,16,
8/8/17,Rendezvous,JGM,5,4,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,5,1,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,5,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,5,3,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,5,5,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,5,5,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,5,5,6,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,5,7,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,5,8,MA,MA,macroalgae,18,
8/8/17,Rendezvous,JGM,5,5,9,MA,MA,macroalgae,20,
8/8/17,Rendezvous,JGM,5,5,10,MA,MA,macroalgae,16,
8/8/17,Rendezvous,JGM,5,6,1,MA,MA,macroalgae,8,
8/8/17,Rendezvous,JGM,5,6,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,6,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,6,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,6,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,6,6,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,6,7,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,5,6,8,CYAN,CY,cyanobacteria,,
8/8/17,Rendezvous,JGM,5,6,9,MA,MA,macroalgae,4,
8/8/17,Rendezvous,JGM,5,6,10,MA,MA,macroalgae,4,
8/8/17,Rendezvous,JGM,5,7,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,7,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,7,3,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,5,7,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,7,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,7,6,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,7,7,MA,MA,macroalgae,12,
8/8/17,Rendezvous,JGM,5,7,8,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,5,7,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,7,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,8,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,8,2,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,5,8,3,TA,TA,turf algae,6,
8/8/17,Rendezvous,JGM,5,8,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,8,5,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,8,6,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,5,8,7,MA,MA,macroalgae,9,
8/8/17,Rendezvous,JGM,5,8,8,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,5,8,9,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,5,8,10,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,1,TA,TA,turf algae,3,
8/8/17,Rendezvous,JGM,5,9,2,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,3,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,4,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,5,LC,LC,coral,,
8/8/17,Rendezvous,JGM,5,9,6,TA,TA,turf algae,1,
8/8/17,Rendezvous,JGM,5,9,7,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/8/17,Rendezvous,JGM,5,9,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,9,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,9,10,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Rendezvous,JGM,5,10,1,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,10,2,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,10,3,LC,LC,coral,,
8/8/17,Rendezvous,JGM,5,10,4,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,10,5,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,10,6,LC,LC,coral,,
8/8/17,Rendezvous,JGM,5,10,7,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,10,8,TA,TA,turf algae,2,
8/8/17,Rendezvous,JGM,5,10,9,TA,TA,turf algae,4,
8/8/17,Rendezvous,JGM,5,10,10,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,1,1,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,1,2,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,1,3,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,1,4,TA,TA,turf algae,1,
8/8/17,Turtle Bay,JGM,1,1,5,TA,TA,turf algae,1,
8/8/17,Turtle Bay,JGM,1,1,6,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,1,7,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,1,8,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,1,9,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,1,10,LC,LC,coral,,
8/8/17,Turtle Bay,JGM,1,2,1,LC,LC,coral,,
8/8/17,Turtle Bay,JGM,1,2,2,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,2,3,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,2,4,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,2,5,CYAN,CY,cyanobacteria,,
8/8/17,Turtle Bay,JGM,1,2,6,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,2,7,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,2,8,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,2,9,TA,TA,turf algae,5,
8/8/17,Turtle Bay,JGM,1,2,10,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,3,1,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,3,2,AINV,AINV,aggressive invert,,ZOOANTHID
8/8/17,Turtle Bay,JGM,1,3,3,AINV,AINV,aggressive invert,,ZOOANTHID
8/8/17,Turtle Bay,JGM,1,3,4,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Turtle Bay,JGM,1,3,5,MA,MA,macroalgae,23,
8/8/17,Turtle Bay,JGM,1,3,6,OINV,OINV,non-aggressive invert,,SPONGE
8/8/17,Turtle Bay,JGM,1,3,7,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,3,8,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,3,9,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,3,10,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,4,1,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,4,2,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,4,3,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,4,4,CYAN,CY,cyanobacteria,,
8/8/17,Turtle Bay,JGM,1,4,5,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,4,6,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,4,7,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,4,8,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,4,9,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,4,10,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,5,1,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,5,2,TA,TA,turf algae,10,
8/8/17,Turtle Bay,JGM,1,5,3,TA,TA,turf algae,8,
8/8/17,Turtle Bay,JGM,1,5,4,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,5,5,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,5,6,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,5,7,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,5,8,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,5,9,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,5,10,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,6,1,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,6,2,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,6,3,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,6,4,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Turtle Bay,JGM,1,6,5,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,6,6,AINV,AINV,aggressive invert,,SPONGE
8/8/17,Turtle Bay,JGM,1,6,7,LC,LC,coral,,
8/8/17,Turtle Bay,JGM,1,6,8,TA,TA,turf algae,4,
8/8/17,Turtle Bay,JGM,1,6,9,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,6,10,LC,LC,coral,,
8/8/17,Turtle Bay,JGM,1,7,1,OINV,OINV,non-aggressive invert,,SOFT CORAL
8/8/17,Turtle Bay,JGM,1,7,2,TA,TA,turf algae,1,
8/8/17,Turtle Bay,JGM,1,7,3,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,7,4,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,7,5,CYAN,CY,cyanobacteria,,
8/8/17,Turtle Bay,JGM,1,7,6,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,7,7,CYAN,CY,cyanobacteria,,
8/8/17,Turtle Bay,JGM,1,7,8,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,7,9,MA,MA,macroalgae,38,
8/8/17,Turtle Bay,JGM,1,7,10,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,8,1,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,8,2,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,8,3,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,8,4,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,8,5,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,8,6,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,8,7,CYAN,CY,cyanobacteria,,
8/8/17,Turtle Bay,JGM,1,8,8,TA,TA,turf algae,7,
8/8/17,Turtle Bay,JGM,1,8,9,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,8,10,MA,MA,macroalgae,8,
8/8/17,Turtle Bay,JGM,1,9,1,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,9,2,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,9,3,LC,LC,coral,,
8/8/17,Turtle Bay,JGM,1,9,4,TA,TA,turf algae,2,
8/8/17,Turtle Bay,JGM,1,9,5,SAND,sand,sand,,
8/8/17,Turtle Bay,JGM,1,9,6,TA,TA,turf algae,3,
8/8/17,Turtle Bay,JGM,1,9,7,TA,TA,turf algae,6,
8/8/17,Turtle Bay,JGM,1,9,8,TA,TA,turf algae,6,
